file_name,movie_name,audience_rating,rating_key,year
F:\Movies\Violent.Night.2022.1080p.BRRIP.x264.AAC-AOC\Violent.Night.2022.1080p.BRRIP.x264.AAC-AOC.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.1080p.BluRay.x264-PiGNUS\violent.night.2022.1080p.bluray.x264-pignus.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent Night 2022 BluRay 1080p REMUX AVC DTS-HD MA 7.1-LEGi0N\Violent.Night.2022.BluRay.1080p.REMUX.AVC.DTS-HD.MA.7.1-LEGi0N.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.1080p.BluRay.Remux.AVC.DTS-HD.MA.7.1-HDT.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.MULTi.1080p.BluRay.x264-Ulysse\violent.night.2022.multi.1080p.bluray.x264-ulysse.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.REPACK.1080p.BluRay.REMUX.AVC.DTS-HD.MA.7.1-playBD\Violent.Night.2022.REPACK.1080p.BluRay.REMUX.AVC.DTS-HD.MA.7.1-playBD.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.1080p.WEBRip.x265-LAMA\Violent.Night.2022.1080p.WEBRip.x265-LAMA.mp4,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA7.1-HDS\Violent.Night.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA7.1-HDS.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.BluRay.1080p.DTS-HD.MA7.1.x265.10bit-BeiTai\Violent.Night.2022.BluRay.1080p.DTS-HD.MA7.1.x265.10bit-BeiTai.mkv,Violent Night,6.7,139847,2022
G:\movies\Violent Night (2022)\Violent.Night.2022.1080p.BRRIP.x264.AAC-AOC.mkv,Violent Night,6.7,139847,2022
F:\Movies\Violent.Night.2022.720p.MA.WEB-DL.DDPA5.1.H.264-FLUX\Violent.Night.2022.720p.MA.WEB-DL.DDP5.1.Atmos.H.264-FLUX.mkv,Violent Night,6.7,139847,2022
G:\movies\Vivo (2021)\Vivo.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,Vivo,6.7,130456,2021
G:\movies\The.Voyeurs.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-CMRG\The.Voyeurs.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-CMRG.mkv,The Voyeurs,5.9,130778,2021
F:\Movies\The War of the Worlds 1953 10bit eac3 hevc-d3g\The War of the Worlds 1953 BluRay 10Bit 1080p DD+5.1 H265-d3g.mkv,The War of the Worlds,7.0,137181,1953
G:\movies\The War of the Worlds (1953)\The War of the Worlds 1953 BluRay 10Bit 1080p DD+5.1 H265-d3g.mkv,The War of the Worlds,7.0,137181,1953
F:\Movies\We.Have.a.Ghost.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-APEX.mkv,We Have a Ghost,6.1,146815,2023
F:\Movies\We.Have.a.Ghost.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG\We.Have.a.Ghost.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,We Have a Ghost,6.1,146815,2023
F:\Movies\We.Have.a.Ghost.2023.1080p.WEB.H264-LOOKSBADBUTOK\we.have.a.ghost.2023.1080p.web.h264-looksbadbutok.mkv,We Have a Ghost,6.1,146815,2023
G:\movies\We Have a Ghost (2023)\We.Have.a.Ghost.2023.1080p.WEB.H264-LOOKSBADBUTOK.mkv,We Have a Ghost,6.1,146815,2023
F:\Movies\Wedding.Season.2022.1080p.NF.WEBRip.DD5.1.X.264-EVO\Wedding.Season.2022.1080p.NF.WEBRip.DD5.1.X.264-EVO.mkv,Wedding Season,6.3,136327,2022
G:\movies\Wedding Season (2022)\Wedding.Season.2022.1080p.NF.WEBRip.DD5.1.X.264-EVO.mkv,Wedding Season,6.3,136327,2022
G:\movies\A Week Away (2021)\A.Week.Away.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,A Week Away,5.8,128474,2021
G:\movies\The.Weekend.Away.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,The Weekend Away,5.6,133809,2022
F:\Movies\The.Weeknd.Live.at.SoFi.Stadium.2023.1080p.WEB.H264-BIGDOC\the.weeknd.live.at.sofi.stadium.2023.1080p.web.h264-bigdoc.mkv,The Weeknd: Live at SoFi Stadium,8.1,147518,2023
F:\Movies\Weird.The.Al.Yankovic.Story.2022.1080p.WEB-DL.DD5.1.x264-EVO\Weird.The.Al.Yankovic.Story.2022.1080p.WEB-DL.DD5.1.x264-EVO.mkv,Weird: The Al Yankovic Story,7.0,137567,2022
G:\movies\Weird The Al Yankovic Story (2022)\Weird.The.Al.Yankovic.Story.2022.1080p.WEB-DL.DD5.1.x264-EVO.mkv,Weird: The Al Yankovic Story,7.0,137567,2022
F:\Movies\Well.Suited.For.Christmas.2022.1080p.WEBRip.x264.AAC-AOC\Well.Suited.For.Christmas.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Well Suited for Christmas,6.4,140517,2022
G:\movies\Well Suited For Christmas (2022)\Well.Suited.For.Christmas.2022.1080p.WEBRip.x264.AAC-AOC.mkv,Well Suited for Christmas,6.4,140517,2022
F:\Movies\Wendell.&.Wild.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-ShiNobi.mkv,Wendell & Wild,6.5,137431,2022
G:\movies\Wendell & Wild (2022)\Wendell.&.Wild.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-ShiNobi.mkv,Wendell & Wild,6.5,137431,2022
F:\Movies\Werewolf.By.Night.2022.1080p.WEB.h264-KOGi\Werewolf.By.Night.2022.1080p.WEB.h264-KOGi.mkv,Werewolf by Night,7.2,137295,2022
F:\Movies\Werewolf.By.Night.2022.1080p.WEBRip.x265-LAMA\Werewolf.By.Night.2022.1080p.WEBRip.x265-LAMA.mp4,Werewolf by Night,7.2,137295,2022
G:\movies\Werewolf by Night (2022)\Werewolf.By.Night.2022.1080p.WEBRip.x265-LAMA.mp4,Werewolf by Night,7.2,137295,2022
G:\movies\Werewolves.Within.2021.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO\Werewolves.Within.2021.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,Werewolves Within,6.0,130831,2021
G:\movies\West Side Story (2021)\West Side Story (2021) Bluray-1080p.mkv,West Side Story,7.3,133512,2021
F:\Movies\The.Whale.2022.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-xwMaRio.mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA5.1-HDS\The.Whale.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA5.1-HDS.mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RU4HD.mkv,The Whale,7.7,146771,2022
F:\Movies\The Whale 2022 BluRay 1080p REMUX AVC DTS-HD MA 5.1-LEGi0N\The.Whale.2022.BluRay.1080p.REMUX.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-DUKE\The.Whale.2022.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-DUKE.mkv,The Whale,7.7,146771,2022
G:\movies\The Whale (2022)\The Whale 2022 BluRay 1080p REMUX AVC DTS-HD MA 5.1-LEGi0N.mkv,The Whale,7.7,146771,2022
F:\Movies\The Whale (2022) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE]\The Whale (2022) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE].mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.1080p.BluRay.x264-PiGNUS\the.whale.2022.1080p.bluray.x264-pignus.mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.1080p.iT.WEB-DL.DDP5.1.Atmos.H.264-XEBEC.mkv,The Whale,7.7,146771,2022
F:\Movies\The.Whale.2022.1080p.BDRIP.x264.AAC-AOC\The.Whale.2022.1080p.BDRIP.x264.AAC-AOC.mkv,The Whale,7.7,146771,2022
G:\movies\What We Do in the Shadows (2015)\What.We.Do.In.The.Shadows.2014.720p.BluRay.x264-x0r.mkv,What We Do in the Shadows,7.6,106360,2014
F:\Movies\Whats.Love.Got.to.Do.with.It.2022.1080p.WEBRip.DD5.1.x264-FLUX\Whats.Love.Got.to.Do.with.It.2022.1080p.WEB-DL.DD5.1.H.264-FLUX.mkv,What's Love Got to Do with It?,6.5,149075,2023
F:\Movies\Whats.Love.Got.To.Do.With.It.2022.1080p.WEB-DL.DDP5.1.x264-AOC\Whats.Love.Got.To.Do.With.It.2022.1080p.WEB-DL.DDP5.1.x264-AOC.mkv,What's Love Got to Do with It?,6.5,149075,2023
F:\Movies\When.You.Finish.Saving.the.World.2022.1080p.WEBRip.x264.AAC-AOC\When.You.Finish.Saving.the.World.2022.1080p.WEBRip.x264.AAC-AOC.mkv,When You Finish Saving the World,6.0,144705,2023
G:\movies\Where.Eagles.Dare.1968.1080p.BluRay.DTS.x264-PbK\Where.Eagles.Dare.1968.1080p.BluRay.DTS.x264-PbK.mkv,Where Eagles Dare,7.6,118826,1968
G:\movies\Where Eagles Dare (1968)\Where.Eagles.Dare.1968.1080p.BluRay.DTS.x264-PbK.mkv,Where Eagles Dare,7.6,118826,1968
F:\Movies\Where.the.Crawdads.Sing.2022.2160p.WEB-DL.DD5.1.H.265-EVO.mkv,Where the Crawdads Sing,7.1,136898,2022
F:\Movies\Where.the.Crawdads.Sing.2022.2160p.WEB-DL.DV.MP4-GeneMige.mp4,Where the Crawdads Sing,7.1,136898,2022
G:\movies\Where the Crawdads Sing (2022)\Where.the.Crawdads.Sing.2022.2160p.WEB-DL.DD5.1.H.265-EVO.mkv,Where the Crawdads Sing,7.1,136898,2022
G:\movies\Where the Crawdads Sing (2022)\Where.the.Crawdads.Sing.2022.2160p.WEB-DL.DV.MP4-GeneMige.mp4,Where the Crawdads Sing,7.1,136898,2022
F:\Movies\Where the Crawdads Sing.2022.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO\Where the Crawdads Sing.2022.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,Where the Crawdads Sing,7.1,136898,2022
F:\Movies\Where the Crawdads Sing 2022 BluRay 1080p REMUX AVC DTS-HD MA 5.1-LEGi0N\Where.the.Crawdads.Sing.2022.BluRay.1080p.REMUX.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,Where the Crawdads Sing,7.1,136898,2022
G:\movies\The White Tiger (2021)\The.White.Tiger.2021.REPACK.1080p.WEB.H264-NAISU.mkv,The White Tiger,7.1,126436,2021
G:\movies\The.White.Tiger.2021.REPACK.1080p.WEB.H264-NAISU\the.white.tiger.2021.repack.1080p.web.h264-naisu.mkv,The White Tiger,7.1,126436,2021
F:\Movies\Whitney Houston - I Wanna Dance with Somebody (2022) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE]\Whitney Houston - I Wanna Dance with Somebody (2022) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE].mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\Whitney.Houston.I.Wanna.Dance.with.Somebody.2022.1080p.AMZN.WEBRiP.WAV-CREATiVE24.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
"F:\Movies\Whitney.Houston,.I.Wanna.Dance.with.Somebody.(2022).1080p.WEBRiP.x264.WAV-CREATiVE24.mkv",Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\Whitney.Houston.I.Wanna.Dance.with.Somebody.2022.1080p.BluRay.Remux.AVC.DTS-HD.MA.5.1-HDT\Whitney Houston I Wanna Dance with Somebody 2022 1080p Blu-ray Remux AVC DTS-HD MA 5.1-HDT.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\Whitney Houston I Wanna Dance with Somebody 2022 BluRay 1080p DDP5.1 x264-LEGi0N\Whitney Houston I Wanna Dance with Somebody 2022 BluRay 1080p DDP5.1 x264-LEGi0N.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\I.Wanna.Dance.with.Somebody.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA5.1-HDS\I.Wanna.Dance.with.Somebody.2022.BluRay.REMUX.1080p.AVC.DTS-HD.MA5.1-HDS.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\Whitney.Houston.I.Wanna.Dance.With.Somebody.2022.1080p.BluRay.x264-KNiVES\Whitney.Houston.I.Wanna.Dance.With.Somebody.2022.1080p.BluRay.x264-KNiVES.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
G:\movies\Whitney Houston I Wanna Dance with Somebody (2022)\Whitney Houston - I Wanna Dance with Somebody (2022) (1080p AMZN Webrip x265 10bit EAC3 5.1 - DNU) [TAoE].mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
G:\movies\Whitney Houston I Wanna Dance with Somebody (2022)\Whitney Houston I Wanna Dance with Somebody 2022 BluRay 1080p DDP5.1 x264-LEGi0N.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
F:\Movies\Whitney.Houston.I.Wanna.Dance.With.Somebody.2022.720p.WEB.H264-SLOT\whitney.houston.i.wanna.dance.with.somebody.2022.720p.web.h264-slot.mkv,Whitney Houston: I Wanna Dance with Somebody,6.6,146074,2022
G:\movies\Wish Dragon (2021)\Wish.Dragon.2021.NF.1080p.WEB.DL.H264.Atmos-EVO.mkv,Wish Dragon,7.2,130304,2021
G:\movies\The.Wolf.of.Wall.Street.2013.BluRay.1080p.AVC.DTS-HD.MA.5.1.REMUX-FraMeSToR\The.Wolf.of.Wall.Street.2013.BluRay.1080p.AVC.DTS-HD.MA.5.1.REMUX-FraMeSToR.mkv,The Wolf of Wall Street,8.2,57970,2013
G:\movies\X-Men The Wolverine 2013 BluRay 1080p DTS-HD MA 7.1 x264 dxva-SiMPLE@BluRG\X-Men The Wolverine 2013 BluRay 1080p DTS-HD MA 7.1 x264 dxva-SiMPLE@BluRG.mkv,The Wolverine,6.7,103306,2013
F:\Movies\The Woman King 2022.1080p.WEB-DL.DDP5.1.H.264-EVO\The Woman King 2022.1080p.WEB-DL.DDP5.1.H.264-EVO.mkv,The Woman King,6.7,137426,2022
F:\Movies\The Woman King 2022.1080p.WEB-DL.DDP5.1.H.264-EVO\sample.mkv,The Woman King,6.7,137426,2022
F:\Movies\The.Woman.King.2022.1080p.WebRip.x265.10Bit.AC3.5.1-JATT\The.Woman.King.2022.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,The Woman King,6.7,137426,2022
F:\Movies\The.Woman.King.2022.1080p.WEBRip.DD5.1.X.264-EVO\The.Woman.King.2022.1080p.WEBRip.DD5.1.X.264-EVO.mkv,The Woman King,6.7,137426,2022
G:\movies\The Woman King (2022)\The.Woman.King.2022.1080p.WEBRip.DD5.1.X.264-EVO.mkv,The Woman King,6.7,137426,2022
F:\Movies\Women.Talking.2022.1080p.WEB-DL.DDP5.1.x264-AOC\Women.Talking.2022.1080p.WEB-DL.DDP5.1.x264-AOC.mkv,Women Talking,7.0,146767,2023
F:\Movies\Women Talking 2022 1080p BluRay SDR HLG DDP 5.1 x265-BiTOR\Women Talking 2022 1080p BluRay SDR HLG DDP 5.1 x265-BiTOR.mkv,Women Talking,7.0,146767,2023
F:\Movies\Women.Talking.2022.1080p.BluRay.x264-OFT\Women.Talking.2022.1080p.BluRay.x264-OFT.mkv,Women Talking,7.0,146767,2023
F:\Movies\The.Wonder.2022.1080p.WEBRip.x264-LAMA\The.Wonder.2022.1080p.WEBRip.x264-LAMA.mp4,The Wonder,6.6,146722,2022
F:\Movies\The.Wonder.2022.1080p.WEBRip.x265-LAMA\The.Wonder.2022.1080p.WEBRip.x265-LAMA.mp4,The Wonder,6.6,146722,2022
G:\movies\The World to Come (2021)\The.World.to.Come.2021.1080p.GP.WEB-DL.DDP5.1.x264-CMRG.mkv,The World to Come,6.2,127856,2020
G:\movies\Wrath of Man (2021)\Wrath.of.Man.2021.1080p.AMZN.WEB-DL.DDP5.1.H264-CMRG.mkv,Wrath of Man,7.2,129921,2021
G:\movies\Kids\Movies\Wreck-It Ralph (2012)\Wreck-it.Ralph.2012.1080p.BluRay.DTS.x264-LEGi0N.mkv,Wreck-It Ralph,7.7,127699,2012
F:\Movies\WWE.Royal.Rumble.2023.1080p.BluRay.x264-FREEMAN\freeman-royalrumble.2023-1080p.mkv,WWE Royal Rumble,7.2,147648,2023
F:\Movies\X.2022.1080p.BRRip.DD5.1.X.264-EVO\X.2022.1080p.BRRip.DD5.1.X.264-EVO.mkv,X,6.6,136738,2022
G:\movies\X (2022)\X.2022.1080p.BRRip.DD5.1.X.264-EVO.mkv,X,6.6,136738,2022
G:\movies\Yes.Day.2021.NORDiC.ENG.1080p.WEB-DL.H.264-RAPiDCOWS\Yes.Day.2021.NORDiC.ENG.1080p.WEB-DL.H.264-RAPiDCOWS.mkv,Yes Day,5.7,133811,2021
F:\Movies\You.People.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-APEX.mkv,You People,5.5,144645,2023
F:\Movies\You.People.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR10.H.265-SMURF.mkv,You People,5.5,144645,2023
